City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Condition
1054,Sant Julia De Loria,AD,2022-08-09 05:37:11,42.4625,1.4825,63.99,85,38,4.25,scattered clouds
1055,Manggar,ID,2022-08-09 05:37:11,-2.8833,108.2667,85.3,66,36,10.2,scattered clouds
1056,Dabakala,CI,2022-08-09 05:37:11,8.3667,-4.4333,69.64,95,90,6.4,overcast clouds
1057,Ballina,AU,2022-08-09 05:37:12,-28.8667,153.5667,63.01,65,23,14.16,few clouds
1058,Almeirim,BR,2022-08-09 05:38:13,-1.5233,-52.5817,73.27,81,66,3.09,broken clouds
1059,Verkhnetulomskiy,RU,2022-08-09 05:38:13,68.6073,31.7962,51.13,80,100,6.17,overcast clouds
1060,Andros Town,BS,2022-08-09 05:38:14,24.7,-77.7667,84.16,75,6,15.19,clear sky
1061,Saquena,PE,2022-08-09 05:38:14,-4.6667,-73.5167,71.87,99,99,0.63,light rain
1062,Ojuelos De Jalisco,MX,2022-08-09 05:38:15,21.8667,-101.5833,54.63,92,45,9.98,scattered clouds
1063,Shingu,JP,2022-08-09 05:38:15,33.7333,135.9833,89.82,64,94,12.93,overcast clouds
1064,Mackenzie,CA,2022-08-09 05:34:57,55.2999,-123.1698,55.62,67,0,0.0,clear sky
1065,Uvinza,TZ,2022-08-09 05:38:16,-5.1036,30.3911,72.64,33,8,8.77,clear sky
1066,Nanortalik,GL,2022-08-09 05:38:16,60.1432,-45.2371,41.56,89,68,5.17,broken clouds
1067,Puerto Asis,CO,2022-08-09 05:38:16,0.5133,-76.5007,70.07,97,47,2.15,scattered clouds
1068,Orsha,BY,2022-08-09 05:38:17,54.5153,30.4053,61.02,74,100,4.88,overcast clouds
1069,Yanggu,CN,2022-08-09 05:38:17,36.1106,115.7753,72.07,86,100,14.14,overcast clouds
1070,Tarko-Sale,RU,2022-08-09 05:38:18,64.9225,77.785,83.61,39,1,12.06,clear sky
1071,Iisaku,EE,2022-08-09 05:38:19,59.1014,27.3081,61.41,73,38,3.04,scattered clouds
1072,Batagay-Alyta,RU,2022-08-09 05:38:20,67.8006,130.4114,70.32,43,88,3.42,overcast clouds
1073,Wynyard,AU,2022-08-09 05:38:20,-41.0,145.7167,55.96,69,7,3.44,clear sky
1074,Alanya,TR,2022-08-09 05:38:20,36.5438,31.9998,82.53,69,6,4.12,clear sky
1075,Mpika,ZM,2022-08-09 05:38:21,-11.8343,31.4529,61.36,52,0,9.19,clear sky
1076,Zhigansk,RU,2022-08-09 05:38:22,66.7697,123.3711,62.78,56,32,10.96,scattered clouds
1077,Rawlins,US,2022-08-09 05:38:22,41.7911,-107.2387,64.35,20,0,10.36,clear sky
1078,Hedensted,DK,2022-08-09 05:38:23,55.7704,9.7011,59.14,91,71,5.88,broken clouds
1079,Kings Mountain,US,2022-08-09 05:38:24,35.2451,-81.3412,76.12,80,20,3.44,few clouds
1080,Asfi,MA,2022-08-09 05:38:24,32.2994,-9.2372,66.92,86,7,8.59,clear sky
1081,Marsh Harbour,BS,2022-08-09 05:35:36,26.5412,-77.0636,82.99,78,6,14.23,clear sky
1082,Dong Xoai,VN,2022-08-09 05:35:08,11.5333,106.9167,74.71,93,100,7.63,overcast clouds
1083,Varamin,IR,2022-08-09 05:38:25,35.3242,51.6457,81.46,29,3,8.63,clear sky
1084,Bumba,CD,2022-08-09 05:38:26,2.1833,22.4667,75.42,79,28,2.53,scattered clouds
1085,Bogalusa,US,2022-08-09 05:38:26,30.791,-89.8487,76.78,94,0,0.0,clear sky
1086,Yeppoon,AU,2022-08-09 05:38:26,-23.1333,150.7333,73.18,45,0,6.69,clear sky
1087,Chara,RU,2022-08-09 05:38:27,56.9064,118.2631,52.66,73,100,7.61,overcast clouds
1088,Mangrol,IN,2022-08-09 05:36:49,21.1167,70.1167,85.68,76,98,11.9,overcast clouds
1089,Soma,TR,2022-08-09 05:38:27,39.1855,27.6094,76.15,65,71,13.89,broken clouds
1090,Nueva Loja,EC,2022-08-09 05:38:28,0.0847,-76.8828,68.38,94,98,2.86,overcast clouds
1091,Marakkanam,IN,2022-08-09 05:36:08,12.2,79.95,88.16,55,100,11.86,overcast clouds
1092,Tshane,BW,2022-08-09 05:38:29,-24.0196,21.8684,48.85,32,2,6.44,clear sky
1093,Brighton,GB,2022-08-09 05:38:29,50.8284,-0.1395,62.31,91,0,8.01,clear sky
1094,Lufilufi,WS,2022-08-09 05:38:30,-13.8745,-171.5986,83.98,77,11,15.61,light rain
1095,Chokwe,MZ,2022-08-09 05:38:30,-24.5333,32.9833,67.28,71,1,3.69,clear sky
1096,Zelenoborskiy,RU,2022-08-09 05:38:31,66.845,32.3622,55.31,64,83,3.27,broken clouds
1097,Ferme-Neuve,CA,2022-08-09 05:38:31,46.7001,-75.4493,53.44,98,100,6.35,overcast clouds
1098,Drawsko Pomorskie,PL,2022-08-09 05:34:32,53.5306,15.8097,62.89,83,100,4.0,overcast clouds
1099,Tupik,RU,2022-08-09 05:38:31,54.4253,119.9327,52.18,91,100,12.03,moderate rain
1100,Civitanova Marche,IT,2022-08-09 05:38:32,43.307,13.7206,72.01,80,19,4.0,few clouds
1101,Nairn,GB,2022-08-09 05:38:32,57.5809,-3.8797,64.17,87,20,16.11,few clouds
1102,Balikpapan,ID,2022-08-09 05:38:33,-1.2675,116.8289,85.19,79,20,6.91,few clouds
1103,Mozarlandia,BR,2022-08-09 05:38:33,-14.7447,-50.5706,74.8,44,8,4.18,clear sky
1104,Storforshei,NO,2022-08-09 05:38:33,66.4043,14.5233,53.65,100,75,0.0,light rain
1105,Pombas,CV,2022-08-09 05:39:34,17.1503,-25.0201,74.98,76,90,2.44,overcast clouds
1106,Marrakesh,MA,2022-08-09 05:35:02,31.6315,-8.0083,66.27,77,0,6.91,clear sky
1107,Jati,PK,2022-08-09 05:39:35,24.3539,68.2671,89.85,65,100,5.66,overcast clouds
1108,Kuybysheve,UA,2022-08-09 05:39:35,47.358,36.6491,88.38,17,0,8.41,clear sky
1109,Petatlan,MX,2022-08-09 05:39:36,17.5167,-101.2667,75.42,91,91,4.72,overcast clouds
1110,Bonnyville,CA,2022-08-09 05:39:22,54.2668,-110.735,60.6,61,1,7.52,clear sky
1111,Kichera,RU,2022-08-09 05:39:36,55.9375,110.0997,63.09,51,87,5.08,overcast clouds
1112,Minab,IR,2022-08-09 05:39:36,27.1467,57.0801,95.32,63,10,4.61,clear sky
1113,Gorontalo,ID,2022-08-09 05:39:37,0.5412,123.0595,77.56,93,81,1.86,broken clouds
1114,Sawakin,SD,2022-08-09 05:39:37,19.1059,37.3321,94.39,49,54,15.19,broken clouds
1115,Hirara,JP,2022-08-09 05:39:37,24.8,125.2833,86.27,79,40,9.22,scattered clouds
1116,Iwanai,JP,2022-08-09 05:39:38,42.9744,140.5089,78.3,79,76,4.76,broken clouds
1117,Wewak,PG,2022-08-09 05:39:39,-3.5534,143.6268,82.71,76,70,7.81,broken clouds
1118,Hvide Sande,DK,2022-08-09 05:39:39,56.0045,8.1294,58.08,80,99,7.52,overcast clouds
1119,Baherden,TM,2022-08-09 05:39:40,38.4362,57.4316,89.28,23,3,7.0,clear sky
1120,Sisimiut,GL,2022-08-09 05:39:40,66.9395,-53.6735,39.74,96,100,8.84,overcast clouds
1121,Togur,RU,2022-08-09 05:39:41,58.3631,82.8265,74.1,45,91,7.2,overcast clouds
1122,Kalmunai,LK,2022-08-09 05:39:42,7.4167,81.8167,89.44,46,91,6.02,overcast clouds
1123,Tiznit,MA,2022-08-09 05:39:42,29.5833,-9.5,62.51,90,8,2.06,clear sky
1124,San Rafael Del Sur,NI,2022-08-09 05:39:42,11.8485,-86.4384,76.17,74,98,4.99,overcast clouds
1125,Khonsa,IN,2022-08-09 05:39:43,27.0167,95.5667,87.89,53,96,3.42,overcast clouds
1126,Chicama,PE,2022-08-09 05:39:43,-7.8447,-79.1469,60.8,87,18,3.67,few clouds
1127,Dongling,CN,2022-08-09 05:39:44,41.8144,123.5758,80.69,58,96,9.22,overcast clouds
1128,Douentza,ML,2022-08-09 05:39:44,14.9951,-2.9517,83.95,64,92,9.28,overcast clouds
1129,Boras,SE,2022-08-09 05:39:45,57.721,12.9401,58.82,72,51,2.66,broken clouds
1130,Muktsar,IN,2022-08-09 05:39:45,30.4833,74.5167,94.96,52,93,5.77,overcast clouds
1131,Mondovi,IT,2022-08-09 05:39:45,44.396,7.8176,77.23,71,0,3.18,clear sky
1132,Tytuvenai,LT,2022-08-09 05:39:46,55.6,23.2,58.91,80,15,4.45,few clouds
1133,Ormara,PK,2022-08-09 05:39:46,25.2088,64.6357,82.44,81,99,4.76,overcast clouds
1134,Asarganj,IN,2022-08-09 05:39:46,25.15,86.6833,96.22,44,40,21.88,scattered clouds
1135,Gasa,PS,2022-08-09 05:39:47,31.5,34.4667,83.88,64,0,1.48,clear sky
1136,Cache Creek,CA,2022-08-09 05:39:47,50.8101,-121.3246,71.91,50,0,2.86,clear sky
1137,Sibolga,ID,2022-08-09 05:39:48,1.7427,98.7792,86.43,58,84,5.84,broken clouds
1138,Alappuzha,IN,2022-08-09 05:35:55,9.49,76.3264,84.0,82,98,12.01,overcast clouds
1139,Ikongo,MG,2022-08-09 05:39:48,-21.8833,47.4333,67.78,62,53,1.83,broken clouds
1140,Venice,US,2022-08-09 05:39:24,27.0998,-82.4543,75.97,98,75,5.75,broken clouds
1141,Nyurba,RU,2022-08-09 05:39:49,63.2842,118.3319,68.22,61,100,7.58,overcast clouds
1142,Perigueux,FR,2022-08-09 05:39:50,45.1833,0.7167,68.95,54,81,5.12,broken clouds
1143,Belen,TR,2022-08-09 05:39:50,36.4891,36.2233,75.34,61,20,18.41,few clouds
1144,Pobe,BJ,2022-08-09 05:39:51,6.9801,2.6649,69.26,93,94,3.24,overcast clouds
1145,Tanete,ID,2022-08-09 05:39:51,-3.9443,119.7848,86.34,59,89,9.06,overcast clouds
1146,Villarrica,PY,2022-08-09 05:39:52,-25.75,-56.4333,57.15,90,88,6.58,overcast clouds
1147,Pimentel,PE,2022-08-09 05:39:52,-6.8367,-79.9342,60.94,89,21,9.28,few clouds
1148,Beyneu,KZ,2022-08-09 05:39:52,45.3167,55.2,89.98,21,90,4.81,overcast clouds
1149,Perth,AU,2022-08-09 05:39:02,-31.9333,115.8333,52.79,87,75,11.5,shower rain
1150,Bad Harzburg,DE,2022-08-09 05:39:53,51.8833,10.5667,64.85,75,1,3.76,clear sky
1151,Narkevychi,UA,2022-08-09 05:39:53,49.5172,26.6418,61.09,83,100,6.67,overcast clouds
1152,Charlottetown,CA,2022-08-09 05:39:54,46.2352,-63.1267,57.78,98,100,10.36,light intensity shower rain
1153,West Wendover,US,2022-08-09 05:39:55,40.7391,-114.0733,79.81,34,0,3.44,clear sky
1154,Fort Abbas,PK,2022-08-09 05:40:55,29.1925,72.8536,99.18,41,18,10.04,few clouds
1155,Port Said,EG,2022-08-09 05:40:56,31.2565,32.2841,79.68,71,0,2.71,clear sky
1156,Xichang,CN,2022-08-09 05:40:56,27.8964,102.2634,82.98,60,100,1.88,overcast clouds
1157,Makokou,GA,2022-08-09 05:40:56,0.5738,12.8642,68.14,91,37,3.69,scattered clouds
1158,Saint-Louis,SN,2022-08-09 05:40:57,16.3333,-15.0,81.95,69,15,12.37,few clouds
1159,Mathathane,BW,2022-08-09 05:40:57,-22.2687,28.7495,62.87,21,0,7.49,clear sky
1160,Thale,DE,2022-08-09 05:40:58,51.75,11.05,65.28,66,1,4.63,clear sky
1161,Cajati,BR,2022-08-09 05:40:58,-24.7361,-48.1228,62.4,98,100,1.34,moderate rain
1162,Karlskoga,SE,2022-08-09 05:40:58,59.3267,14.5239,61.39,71,18,3.56,few clouds
1163,Songea,TZ,2022-08-09 05:40:59,-10.6833,35.65,64.18,60,0,4.27,clear sky
1164,Peterhead,GB,2022-08-09 05:40:59,57.5058,-1.7981,61.2,81,100,7.25,overcast clouds
1165,Newport,GB,2022-08-09 05:41:00,51.5877,-2.9984,62.53,75,13,8.21,few clouds
1166,Union De Reyes,CU,2022-08-09 05:41:00,22.7953,-81.5375,75.38,94,90,7.61,overcast clouds
1167,Devarkonda,IN,2022-08-09 05:41:01,16.7,78.9333,77.9,78,100,19.04,overcast clouds
1168,Sambava,MG,2022-08-09 05:41:01,-14.2667,50.1667,73.78,70,56,15.01,broken clouds
1169,Guiratinga,BR,2022-08-09 05:41:01,-16.3494,-53.7583,70.29,69,85,4.54,overcast clouds
1170,Cotonou,BJ,2022-08-09 05:39:55,6.3654,2.4183,75.18,88,20,10.36,few clouds
1171,Balaipungut,ID,2022-08-09 05:41:02,1.05,101.2833,88.02,61,87,3.76,overcast clouds
1172,Bacolod,PH,2022-08-09 05:41:02,10.6667,122.95,85.78,70,77,5.64,broken clouds
1173,Itarema,BR,2022-08-09 05:41:03,-2.9248,-39.9167,74.88,90,1,11.72,clear sky
1174,Fuxin,CN,2022-08-09 05:41:03,42.0156,121.6589,86.61,35,76,6.4,broken clouds
1175,Tabou,CI,2022-08-09 05:41:04,4.423,-7.3528,73.53,83,59,6.8,broken clouds
1176,Linden,GY,2022-08-09 05:41:04,6.0,-58.3,73.67,97,84,1.88,broken clouds
1177,Wilmington Island,US,2022-08-09 05:41:05,32.0036,-80.9737,82.98,75,0,0.0,clear sky
1178,Harper,LR,2022-08-09 05:41:06,4.375,-7.7169,74.53,81,94,8.99,overcast clouds
1179,Puerto Colombia,CO,2022-08-09 05:41:06,10.9878,-74.9547,80.69,87,18,11.25,few clouds
1180,Nouakchott,MR,2022-08-09 05:41:07,18.0858,-15.9785,78.85,85,16,16.49,few clouds
1181,Yebaishou,CN,2022-08-09 05:41:07,41.3975,119.6408,81.93,44,77,3.74,broken clouds
1182,Sorso,IT,2022-08-09 05:41:08,40.8,8.5772,68.49,71,3,2.28,clear sky
1183,Rabo De Peixe,PT,2022-08-09 05:41:08,37.8,-25.5833,67.51,94,20,3.44,light rain
1184,Rodrigues Alves,BR,2022-08-09 05:41:09,-7.738,-72.6509,71.87,94,34,1.68,scattered clouds
1185,Panguna,PG,2022-08-09 05:41:09,-6.3164,155.4848,76.21,78,69,2.06,light rain
1186,Boa Vista,BR,2022-08-09 05:41:10,2.8197,-60.6733,80.58,74,0,0.0,clear sky
1187,Yakeshi,CN,2022-08-09 05:41:11,49.2833,120.7333,71.11,35,3,23.09,clear sky
1188,General Pico,AR,2022-08-09 05:41:12,-35.6566,-63.7568,39.63,90,41,4.74,scattered clouds
1189,El Rosario,MX,2022-08-09 05:41:12,24.2556,-107.1828,79.41,76,81,4.05,broken clouds
1190,Turka,UA,2022-08-09 05:41:13,49.1541,23.0297,58.15,79,100,6.02,overcast clouds
1191,Jijiga,ET,2022-08-09 05:41:13,9.35,42.8,62.47,73,100,24.65,overcast clouds
1192,Bikin,RU,2022-08-09 05:41:13,46.8161,134.26,76.62,48,24,10.49,few clouds
1193,Soria,ES,2022-08-09 05:41:15,41.6667,-2.6667,64.11,94,6,4.52,clear sky
1194,Panzos,GT,2022-08-09 05:41:15,15.4,-89.6667,71.6,98,100,2.24,overcast clouds
1195,Pailon,BO,2022-08-09 05:41:16,-17.65,-62.75,63.5,93,100,12.24,overcast clouds
1196,Dongsheng,CN,2022-08-09 05:41:17,39.8161,109.9776,72.55,57,91,12.62,overcast clouds
1197,Yamethin,MM,2022-08-09 05:41:18,20.4333,96.15,75.74,90,100,7.54,overcast clouds
1198,Tommot,RU,2022-08-09 05:41:18,58.9564,126.2925,53.64,96,100,8.68,moderate rain
1199,Parry Sound,CA,2022-08-09 05:36:37,45.3501,-80.033,60.85,88,99,10.69,overcast clouds
1200,Leh,IN,2022-08-09 05:41:19,34.1667,77.5833,70.09,40,47,7.05,scattered clouds
1201,Mineiros,BR,2022-08-09 05:42:19,-17.5694,-52.5511,66.29,74,100,6.42,overcast clouds
1202,Kuliyapitiya,LK,2022-08-09 05:42:19,7.4688,80.0401,85.68,63,98,10.96,overcast clouds
1203,Zeya,RU,2022-08-09 05:42:20,53.75,127.2667,59.25,91,100,0.85,light rain
1204,Kokopo,PG,2022-08-09 05:42:20,-4.352,152.2633,82.49,72,74,5.93,light rain
1205,Karratha,AU,2022-08-09 05:42:21,-20.7377,116.8463,80.24,24,93,11.9,overcast clouds
1206,Fatwa,IN,2022-08-09 05:42:21,25.5167,85.3167,87.89,43,19,21.12,few clouds
1207,Mananara,MG,2022-08-09 05:42:22,-16.1667,49.7667,69.82,85,68,7.18,light rain
1208,Minna,NG,2022-08-09 05:42:22,9.6139,6.5569,74.91,94,0,3.44,clear sky
1209,Sawtell,AU,2022-08-09 05:42:23,-30.3833,153.1,62.62,55,6,17.27,clear sky
1210,Berdigestyakh,RU,2022-08-09 05:42:23,62.0989,126.6992,66.79,68,100,7.29,overcast clouds
1211,Kyabe,TD,2022-08-09 05:42:24,9.4515,18.9449,74.35,89,70,2.91,broken clouds
1212,Lopsmarka,NO,2022-08-09 05:42:25,67.3134,14.4493,56.5,94,75,5.75,broken clouds
1213,Verkhnyaya Pyshma,RU,2022-08-09 05:42:25,56.9667,60.5808,78.24,49,8,4.54,clear sky
1214,Tromso,NO,2022-08-09 05:42:26,69.6496,18.957,52.38,87,75,14.97,light intensity shower rain
1215,Astoria,US,2022-08-09 05:42:26,46.1879,-123.8313,61.47,90,100,5.01,overcast clouds
1216,Watsa,CD,2022-08-09 05:42:26,3.0372,29.5355,68.13,92,16,1.86,light rain
1217,Katobu,ID,2022-08-09 05:42:27,-4.9408,122.5276,87.89,52,50,8.23,scattered clouds
1218,Santiago De Chuco,PE,2022-08-09 05:42:27,-8.15,-78.1833,49.42,74,34,4.45,scattered clouds
1219,Lander,US,2022-08-09 05:42:28,42.833,-108.7307,73.8,30,0,4.61,clear sky
1220,Volokonovka,RU,2022-08-09 05:42:28,50.4827,37.8563,77.41,43,88,4.54,overcast clouds
1221,Montevideo,UY,2022-08-09 05:37:56,-34.8335,-56.1674,51.51,81,75,10.0,broken clouds
1222,Chuzhou,CN,2022-08-09 05:42:29,32.3219,118.2978,99.46,41,92,10.92,overcast clouds
1223,Parintins,BR,2022-08-09 05:42:30,-2.6283,-56.7358,73.71,78,67,2.01,broken clouds
1224,Kuytun,RU,2022-08-09 05:42:30,54.3419,101.5036,71.92,46,87,4.5,overcast clouds
1225,Nizhnyaya Poyma,RU,2022-08-09 05:42:31,56.1622,97.1933,75.56,41,58,5.68,broken clouds
1226,Karkal,IN,2022-08-09 05:42:31,13.2,74.9833,80.42,83,100,11.7,overcast clouds
1227,Tarusa,RU,2022-08-09 05:42:32,54.7233,37.1767,64.08,90,100,7.4,overcast clouds
1228,Pyaozerskiy,RU,2022-08-09 05:42:32,65.8333,31.1667,57.43,64,60,3.02,broken clouds
1229,Kalemie,CD,2022-08-09 05:42:33,-5.9475,29.1947,75.07,53,5,6.51,clear sky
1230,Lyskovo,RU,2022-08-09 05:42:33,56.0328,45.0422,75.56,63,9,3.56,clear sky
1231,Balclutha,NZ,2022-08-09 05:42:34,-46.2339,169.75,37.17,77,8,4.9,clear sky
1232,Decatur,US,2022-08-09 05:40:28,39.8403,-88.9548,74.88,94,100,6.91,overcast clouds
1233,Bezenchuk,RU,2022-08-09 05:42:35,52.982,49.4333,83.17,43,66,6.11,broken clouds
1234,Lubu,CN,2022-08-09 05:42:35,23.1742,112.2809,84.02,74,82,9.08,broken clouds
1235,Kirgiz-Miyaki,RU,2022-08-09 05:42:35,53.6324,54.7979,77.67,59,98,6.78,overcast clouds
1236,Costinesti,RO,2022-08-09 05:42:36,43.95,28.6333,80.06,65,1,11.01,clear sky
1237,Zaraza,VE,2022-08-09 05:42:36,9.3503,-65.3245,73.27,97,44,3.02,scattered clouds
1238,Bam,IR,2022-08-09 05:42:37,29.106,58.357,98.38,13,1,13.65,clear sky
1239,Birao,CF,2022-08-09 05:42:37,10.2849,22.7882,73.92,90,81,5.75,broken clouds
1240,Martapura,ID,2022-08-09 05:42:37,-3.4167,114.85,86.09,70,40,3.44,scattered clouds
1241,Khandbari,NP,2022-08-09 05:42:38,27.3747,87.2039,85.86,67,73,4.29,broken clouds
1242,Myitkyina,MM,2022-08-09 05:42:38,25.3833,97.4,91.8,57,82,1.95,broken clouds
1243,Matagami,CA,2022-08-09 05:42:39,49.7502,-77.6328,48.31,93,0,0.0,clear sky
1244,Port Macquarie,AU,2022-08-09 05:42:05,-31.4333,152.9167,56.89,87,100,12.66,moderate rain
1245,Zyryanskoye,RU,2022-08-09 05:42:40,56.8306,86.6258,76.64,46,2,8.97,clear sky
1246,Mutoko,ZW,2022-08-09 05:42:41,-17.397,32.2268,59.85,36,0,2.17,clear sky
1247,Santa Comba,ES,2022-08-09 05:43:41,43.0331,-8.8093,64.49,80,3,3.96,clear sky
1248,Valleyview,CA,2022-08-09 05:43:41,55.0667,-117.2859,50.04,81,0,6.91,clear sky
1249,Ampanihy,MG,2022-08-09 05:43:42,-24.7,44.75,70.66,42,0,7.31,clear sky
1250,Gigmoto,PH,2022-08-09 05:43:42,13.7796,124.39,85.17,74,95,4.34,overcast clouds
1251,Breves,BR,2022-08-09 05:43:42,-1.6822,-50.4803,71.53,96,34,3.42,scattered clouds
1252,Lempaala,FI,2022-08-09 05:43:43,61.3167,23.75,58.41,72,0,1.14,clear sky
1253,Mastic Beach,US,2022-08-09 05:43:43,40.7668,-72.8521,80.58,90,0,15.01,clear sky
1254,Ponta Delgada,PT,2022-08-09 05:43:44,37.7333,-25.6667,68.72,94,40,4.61,scattered clouds
1255,Muleba,TZ,2022-08-09 05:43:44,-1.8397,31.6544,71.13,48,10,11.05,clear sky
1256,Quelimane,MZ,2022-08-09 05:43:45,-17.8786,36.8883,62.55,94,0,5.75,clear sky
1257,Sechura,PE,2022-08-09 05:43:45,-5.5569,-80.8222,61.74,84,5,8.21,clear sky
1258,Marathon,US,2022-08-09 05:43:45,44.9,-89.7668,60.19,91,0,0.0,clear sky
1259,Kostroma,RU,2022-08-09 05:43:46,57.7708,40.9344,64.0,73,100,5.66,overcast clouds
1260,Zar,AM,2022-08-09 05:43:46,40.2588,44.732,69.82,57,5,4.18,clear sky
1261,Thinadhoo,MV,2022-08-09 05:43:47,0.5333,72.9333,81.81,71,86,4.38,overcast clouds
1262,Bowen,AU,2022-08-09 05:43:47,-20.0167,148.2333,69.35,48,1,17.18,clear sky
1263,Bac Lieu,VN,2022-08-09 05:43:47,9.285,105.7244,77.52,86,100,10.25,moderate rain
1264,Warrington,GB,2022-08-09 05:43:48,53.3925,-2.5802,58.62,90,20,0.0,fog
1265,Wattegama,LK,2022-08-09 05:43:48,6.7989,81.4808,93.42,36,74,9.08,broken clouds
1266,Kosh-Agach,RU,2022-08-09 05:43:49,50.0,88.6667,70.65,31,80,2.13,broken clouds
1267,Powell River,CA,2022-08-09 05:43:49,49.8496,-124.5361,71.01,74,8,3.69,clear sky
1268,Mountain Home,US,2022-08-09 05:43:49,43.133,-115.6912,81.88,20,75,4.61,broken clouds
1269,Saint Andrews,US,2022-08-09 05:43:50,34.0454,-81.1293,76.73,78,75,0.0,broken clouds
1270,Urumqi,CN,2022-08-09 05:43:50,43.801,87.6005,85.15,33,0,6.71,clear sky
1271,Tarakan,ID,2022-08-09 05:43:51,3.3,117.6333,80.1,83,40,3.44,moderate rain
1272,Batemans Bay,AU,2022-08-09 05:43:51,-35.7167,150.1833,58.1,65,84,10.4,broken clouds
1273,Vilyuysk,RU,2022-08-09 05:43:51,63.7553,121.6247,70.99,53,96,10.63,overcast clouds
1274,Zlobin,HR,2022-08-09 05:43:52,45.2924,14.6541,67.78,52,20,13.8,few clouds
1275,Veraval,IN,2022-08-09 05:43:52,20.9,70.3667,84.87,80,100,10.38,light rain
1276,Qui Nhon,VN,2022-08-09 05:41:50,13.7667,109.2333,77.49,87,100,13.04,light rain
1277,Mandera,KE,2022-08-09 05:43:53,3.9366,41.867,78.67,50,68,19.24,broken clouds
1278,Yuncheng,CN,2022-08-09 05:43:53,35.0231,110.9928,87.42,68,100,11.79,moderate rain
1279,Cibitoke,BI,2022-08-09 05:43:54,-2.8833,29.25,54.82,45,11,0.74,few clouds
1280,Lucea,JM,2022-08-09 05:43:54,18.451,-78.1736,80.46,80,75,8.46,broken clouds
1281,Straumen,NO,2022-08-09 05:43:54,63.8709,11.2999,55.4,97,100,3.71,light rain
1282,Coffs Harbour,AU,2022-08-09 05:43:55,-30.3,153.1333,62.56,55,3,20.71,clear sky
1283,Dinguiraye,GN,2022-08-09 05:43:55,11.3,-10.7167,68.54,98,100,3.04,light rain
1284,Rundu,NA,2022-08-09 05:43:56,-17.9333,19.7667,59.29,32,0,4.0,clear sky
1285,Brewster,US,2022-08-09 05:43:56,41.3973,-73.6171,83.14,93,75,0.0,broken clouds
1286,Dongying,CN,2022-08-09 05:43:57,37.4564,118.4856,71.87,78,100,16.17,light rain
1287,Aksha,RU,2022-08-09 05:43:57,50.2814,113.2867,74.64,34,1,15.23,clear sky
1288,Janakpur,NP,2022-08-09 05:43:57,26.7183,85.9065,94.26,54,15,20.02,few clouds
1289,Kungsbacka,SE,2022-08-09 05:43:58,57.4872,12.0761,57.33,91,75,3.0,broken clouds
1290,Lazaro Cardenas,MX,2022-08-09 05:43:58,17.9583,-102.2,78.51,83,100,2.21,overcast clouds
1291,Gemena,CD,2022-08-09 05:43:59,3.25,19.7667,72.9,91,21,1.3,few clouds
1292,Udankudi,IN,2022-08-09 05:43:59,8.4333,78.0167,91.58,49,80,17.36,broken clouds
1293,Xiuyan,CN,2022-08-09 05:44:00,40.2928,123.2744,69.04,72,100,2.59,overcast clouds
1294,Felanitx,ES,2022-08-09 05:44:00,39.4696,3.1483,79.02,62,0,3.22,clear sky
1295,Sept-Iles,CA,2022-08-09 05:41:17,50.2001,-66.3821,56.05,79,100,4.61,overcast clouds
1296,Colquechaca,BO,2022-08-09 05:45:01,-18.6667,-66.0167,24.22,34,58,4.32,broken clouds
1297,Westport,US,2022-08-09 05:45:01,41.1415,-73.3579,82.74,84,40,5.99,scattered clouds
1298,New Amsterdam,GY,2022-08-09 05:45:02,6.25,-57.5167,74.57,96,82,3.69,broken clouds
1299,Mantua,IT,2022-08-09 05:45:02,45.1667,10.7833,78.04,68,69,8.99,broken clouds
1300,Casablanca,MA,2022-08-09 05:42:05,33.5928,-7.6192,71.82,78,30,3.74,scattered clouds
1301,Road Town,VG,2022-08-09 05:45:03,18.4167,-64.6167,82.49,73,1,19.66,clear sky
1302,Teya,RU,2022-08-09 05:45:03,60.3778,92.6267,71.26,49,99,2.71,overcast clouds
1303,Salmas,IR,2022-08-09 05:45:04,38.1973,44.7653,75.0,48,0,4.61,clear sky
1304,Sabha,LY,2022-08-09 05:45:04,27.0377,14.4283,82.83,23,0,10.49,clear sky
1305,Komsomolets,KZ,2022-08-09 05:45:05,53.7453,62.0708,74.25,43,6,11.9,clear sky
1306,Batamshinskiy,KZ,2022-08-09 05:45:05,50.5594,58.2747,76.93,41,26,10.16,scattered clouds
1307,Oktyabrskiy,RU,2022-08-09 05:45:06,54.4815,53.471,78.94,55,99,5.19,overcast clouds
1308,Kiama,AU,2022-08-09 05:45:06,-34.6833,150.8667,57.99,84,100,5.99,light rain
1309,Aksarka,RU,2022-08-09 05:45:06,66.5606,67.7975,69.1,40,64,10.67,broken clouds
1310,Yatou,CN,2022-08-09 05:45:07,37.15,122.3833,72.05,86,100,17.76,moderate rain
1311,Sardhana,IN,2022-08-09 05:45:07,29.15,77.6167,94.53,53,51,5.75,broken clouds
1312,Tecoanapa,MX,2022-08-09 05:45:08,16.5167,-98.75,77.23,89,100,6.55,overcast clouds
1313,Timra,SE,2022-08-09 05:45:08,62.487,17.3257,49.68,93,100,3.44,fog
